time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-2.20053114712,-1.14618745563,19.0402299168,6.13828410177,0.184951563652,0.0,-2.52985622596,-1.64962229371,5.23165332388,-0.0198669995894,0.0493250220906,0.0,434.75094492442565,434.1607541738858,432.33510123434496,434.3793001486597
3.000000000000002,-2.35572059002,-1.2477430288,19.3538889486,6.13699750849,0.18800691775,0.0,-2.64341328297,-1.73566710968,5.22341468018,-0.0247979617359,0.0539391362669,0.0,439.4218843399076,439.8059663054867,439.51149196474853,439.10253123694037
3.0600000000000023,-2.51753445768,-1.35429333676,19.6657139586,6.13575522144,0.191358953168,0.0,-2.75071844065,-1.81614851484,5.17073204998,-0.01356975439,0.059467327683,0.0,424.6527689340072,425.1290760752895,424.9487402769335,425.91031620300174
3.1200000000000023,-2.68656382934,-1.46623191082,19.9779703189,6.13489601667,0.19511027077,0.0,-2.88390712322,-1.91515877838,5.23715823601,-0.015864568063,0.0680191604558,0.0,462.90891915343593,463.58413274327813,464.6839689869399,464.5041304906187
3.1800000000000024,-2.86426357217,-1.58457231471,20.2971273648,6.13353990171,0.199736331968,0.0,-3.03975731792,-2.02950088921,5.40018117729,-0.0415893044758,0.0908950964308,0.0,493.2749445535329,494.96555738906903,495.6926498144638,493.7982303109313
3.2400000000000024,-3.05005039066,-1.70879431736,20.6192913221,6.13105343072,0.205231448408,0.0,-3.15364571052,-2.11145718457,5.33853728702,-0.0411466553158,0.0929301339305,0.0,426.17393890263764,426.35532490307554,426.5819762918762,426.61879179742414
3.3000000000000025,-3.24296409669,-1.83811583504,20.9386332609,6.12926940215,0.211217298174,0.0,-3.27734035315,-2.19943600562,5.30593163575,-0.0133503047799,0.110770512761,0.0,436.1413314913062,437.63776088356576,434.7461571828405,437.06903170477096
3.3600000000000025,-3.44445881421,-1.97348720401,21.2607588051,6.12858249917,0.217886368822,0.0,-3.4397174713,-2.31289095328,5.43041403464,-0.00789275505386,0.111901182443,0.0,486.286646546437,486.3811236644489,486.3504031538687,486.759202012231
3.4200000000000026,-3.65405516979,-2.11443849767,21.5823261724,6.12802822954,0.224404403429,0.0,-3.5474534425,-2.38562586988,5.28882647131,-0.0120736525858,0.101140775329,0.0,402.2358547625943,401.2716525620652,402.0460686131051,401.6670957211926
3.4800000000000026,-3.87144368854,-2.26059437688,21.9006432851,6.12688214939,0.231058271093,0.0,-3.69939328372,-2.48626748691,5.32105176231,-0.0393592057514,0.125466440925,0.0,458.4252678709751,460.3646737804995,461.50555270810804,459.3463573755306
3.5400000000000027,-4.09889390476,-2.41334750709,22.2241819148,6.12418285347,0.238996233097,0.0,-3.88292833044,-2.60560343261,5.46210910624,-0.0596850091274,0.143301687155,0.0,493.73937879304805,495.0676629732196,495.84871160998034,494.3519225041002
3.6000000000000028,-4.33725784042,-2.57313564172,22.5549300059,6.12050729343,0.248532759658,0.0,-4.06330632507,-2.72088123322,5.56146776128,-0.0646085267982,0.179358144678,0.0,484.2854440596911,487.01114408025234,485.1789706706694,484.80675481579226
3.660000000000003,-4.58580228112,-2.73936868922,22.8882346386,6.11725617703,0.259300808026,0.0,-4.22240256931,-2.82046044952,5.54792707408,-0.0388674102184,0.179684911331,0.0,452.6361981423087,452.6929651119407,452.0839539999153,454.15171581960135
3.720000000000003,-4.84401070562,-2.9115774469,23.2203421416,6.11537876452,0.269651127611,0.0,-4.38542861458,-2.91996301019,5.52163646411,-0.0193218862115,0.151599619832,0.0,451.51056240652576,449.26593800629473,449.57729096793673,451.1581763413858
3.780000000000003,-5.1115074459,-3.08937882508,23.5483863666,6.11393652102,0.279028593904,0.0,-4.53193832366,-3.00689921865,5.41304307417,-0.0357032223447,0.164315596299,0.0,423.81036030098363,424.92642778804554,424.34165989083937,422.9325474954392
3.840000000000003,-5.38756318903,-3.27219739861,23.8685216969,6.11200839447,0.288704195117,0.0,-4.67077510128,-3.08728278503,5.25822840607,-0.0258158646277,0.154326287227,0.0,407.5008526097136,406.6339377811557,408.3027995311842,409.1837144882533
3.900000000000003,-5.67259053656,-3.46015141875,24.1809354031,6.11000029338,0.297731591989,0.0,-4.83094347095,-3.17801930463,5.15530772244,-0.0567353698767,0.141317932424,0.0,427.21458858112686,426.1258890707976,427.1087708700261,424.46208520787775
3.960000000000003,-5.96854369713,-3.65424043627,24.4908086468,6.10658771652,0.306294193848,0.0,-5.03485249252,-3.29182066609,5.17270669377,-0.0571594866038,0.145355233735,0.0,467.2540974375701,467.58668078032684,466.79592360545126,466.76077431418804
4.020000000000002,-6.27607600676,-3.85475736242,24.799038,6.10342550013,0.315193448893,0.0,-5.21698717919,-3.39232293763,5.10103043688,-0.0450224807635,0.15366942985,0.0,440.25139718479295,440.959754036755,439.136908895076,440.14091433637617
4.080000000000001,-6.59506950815,-4.0615562277,25.1039770975,6.10051230487,0.324376981536,0.0,-5.41689557603,-3.50115114221,5.06275502364,-0.0567602603134,0.151810551008,0.0,453.62974814932204,453.50199674539823,452.34093301350083,451.3930092624375
4.14,-6.92698751827,-4.27534264807,25.4087012628,6.09666308301,0.333237870936,0.0,-5.64772454965,-3.62524240371,5.09332687958,-0.0861086161788,0.137798575479,0.0,477.3613399272966,476.3093518907076,478.2636282189586,476.0194857901141
4.199999999999998,-7.27137853212,-4.49581216675,25.7107105136,6.09162910404,0.342044836491,0.0,-5.83275010044,-3.7241217908,4.9732009984,-0.0798145968718,0.160455227856,0.0,429.1120539256835,431.0521621126754,429.158402921565,429.68642738489365
4.259999999999997,-7.62675057474,-4.72213796697,26.0046414089,6.08693498543,0.351501387815,0.0,-6.01383851009,-3.82043487725,4.82415665013,-0.075252057988,0.151213448299,0.0,420.732298554272,419.95618865732166,420.60183700899177,420.9916580292839
4.319999999999996,-7.99353165567,-4.95451302634,26.2905506092,6.08211030821,0.360325452294,0.0,-6.21299383739,-3.92573804555,4.70556639642,-0.0934955985299,0.137136353869,0.0,433.85642656949557,432.6932931783201,432.1585828767878,430.6120174096629
4.379999999999995,-8.37189983183,-5.19300367609,26.5678773804,6.07646954511,0.368953807419,0.0,-6.4000978796,-4.02437388398,4.53834721425,-0.0950667442703,0.154592067204,0.0,415.50749158048257,417.05603983094676,416.173655174684,416.0279210875684
4.439999999999993,-8.76461559105,-5.43906432874,26.8425327243,6.07039505349,0.378670599301,0.0,-6.69102010386,-4.17791883096,4.61465545609,-0.117937683545,0.173621024203,0.0,498.15462544763824,499.56600651904273,500.26845262497926,498.5920042190888
4.499999999999992,-9.17285790727,-5.69330881209,27.1163041279,6.06336589285,0.388770809698,0.0,-6.91786692874,-4.29732995982,4.51000794634,-0.115628563307,0.154849592634,0.0,445.2079452143007,443.69580393512723,444.6353299404168,444.81222966007044
4.559999999999991,-9.59515780939,-5.95495792379,27.3842662811,6.05669748988,0.397647013264,0.0,-7.15951652651,-4.42471416934,4.42088194867,-0.103413708526,0.128225310012,0.0,453.966606770329,451.8441530063278,451.4471442563105,452.4211688698259
4.6199999999999894,-10.032526159,-6.22455895573,27.6476381791,6.05122652242,0.405798154041,0.0,-7.42004140704,-4.56230994214,4.35682977556,-0.0739632125515,0.147874509899,0.0,462.9789981024753,464.53879414350143,462.3827203832609,464.6906764872013
4.679999999999988,-10.4867016498,-6.5030310456,27.9092496798,6.04645696797,0.414296842604,0.0,-7.71967145557,-4.72023364786,4.36157975086,-0.0938332720315,0.124745018618,0.0,490.6415611219454,488.93718300160623,489.9001108762046,488.41539582329506
4.739999999999987,-10.956465434,-6.78968593319,28.1652672688,6.04075587042,0.422204907335,0.0,-7.93994180453,-4.83534026628,4.1717867073,-0.0974984308388,0.143094249429,0.0,425.18964534912936,426.77584513507674,427.6225816717625,427.30206703537294
4.799999999999986,-11.4393618136,-7.08319498605,28.4092337642,6.03482059856,0.430627059675,0.0,-8.15748885116,-4.94871943188,3.95990984678,-0.101927892025,0.13427825212,0.0,421.00360429693495,420.259332318879,419.4906496325846,419.0966269875666
4.859999999999984,-11.9367698372,-7.38427895639,28.6430693658,6.02896085042,0.439152229507,0.0,-8.42347608852,-5.08774438706,3.83333822983,-0.0902701955916,0.154334372883,0.0,451.21555714047645,452.8504480168411,452.77477293991217,453.70396283680924
4.919999999999983,-12.4499531567,-7.69359106264,28.8683722621,6.02325315568,0.448291482332,0.0,-8.68342177589,-5.22297243889,3.67559027544,-0.107233750583,0.147960740022,0.0,444.75413514819036,444.2534713637168,445.43105757444795,444.03328531191244
4.979999999999982,-12.9799778663,-8.01166421333,29.0861432621,6.01735559142,0.457602272968,0.0,-8.9846862183,-5.37971582016,3.58162894723,-0.0846665967626,0.166681530245,0.0,469.4605188608505,470.9323669555861,469.12921442231516,470.870810257236
5.0399999999999805,-13.5284401625,-8.33930903712,29.2983589892,6.0122071326,0.467639675376,0.0,-9.298020346,-5.54192004984,3.49023920181,-0.0881917348692,0.168478481653,0.0,475.377310478594,475.5397839969452,475.2271536423295,474.9512347632821
